id,sex,country,city,bdate
6384511,Male,Россия,Екатеринбург,1990
6383680,Male,Россия,Белгород,Unfiled_bdate
6375380,Male,Россия,Москва,Unfiled_bdate
6361351,Male,Россия,Unfiled_city,1989
6356441,Male,Россия,Unfiled_city,Unfiled_bdate
6354510,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
6352628,Female,Россия,Санкт-Петербург,1992
6350064,Male,Россия,Воронеж,1988
6339764,Male,Россия,Пермь,Unfiled_bdate
6333818,Male,Россия,Новосибирск,1987
6332973,Male,Unfiled_country,Unfiled_city,1993
6331283,Male,Россия,Москва,1984
6320655,Male,Россия,Новосибирск,1987
6319010,Male,Россия,Киров,1991
6296736,Male,Россия,Пенза,Unfiled_bdate
6293565,Male,Беларусь,Минск,1988
6289040,Male,Украина,Unfiled_city,1987
6287348,Male,Unfiled_country,Unfiled_city,1988
6284420,Male,Россия,Москва,Unfiled_bdate
6282770,Male,Россия,Москва,Unfiled_bdate
6280928,Male,Беларусь,Минск,1985
6270998,Male,Россия,Санкт-Петербург,Unfiled_bdate
6263439,Male,Беларусь,Минск,1986
6256975,Male,Украина,Киев,Unfiled_bdate
6253193,Male,Россия,Калуга,1989
6250953,Male,Россия,Москва,1993
6249983,Male,Россия,Санкт-Петербург,1991
6247856,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
6241258,Male,Россия,Саранск,1988
6239793,Male,Россия,Подольск,Unfiled_bdate
6237982,Male,Беларусь,Минск,Unfiled_bdate
6233606,Male,Россия,Санкт-Петербург,Unfiled_bdate
6232136,Male,Россия,Вологда,Unfiled_bdate
6230916,Female,Россия,Санкт-Петербург,Unfiled_bdate
6226529,Male,Россия,Москва,1984
6214706,Male,Россия,Санкт-Петербург,1992
6214599,Male,Россия,Пушкино,1981
6209229,Male,Россия,Екатеринбург,1991
6206387,Male,Россия,Дубна,Unfiled_bdate
6204657,Male,Зимбабве,Chitungwiza,Unfiled_bdate
6201536,Male,Россия,Москва,Unfiled_bdate
6199774,Male,Россия,Подольск,1992
6197496,Male,Россия,Монино,Unfiled_bdate
6196808,Male,Россия,Сочи,Unfiled_bdate
6185693,Male,Россия,Тюмень,1987
6180935,Male,Россия,Петрозаводск,Unfiled_bdate
6179377,Male,Россия,Ростов-на-Дону,1989
6171058,Male,Россия,Сочи,1991
6160939,Male,Россия,Томск,Unfiled_bdate
6160625,Male,Россия,Ульяновск,Unfiled_bdate
6155710,Male,Россия,Ярославль,1991
6155479,Male,Россия,Санкт-Петербург,Unfiled_bdate
6147527,Male,Россия,Новосибирск,1989
6138944,Male,Россия,Владимир,Unfiled_bdate
6132903,Male,Россия,Якутск,1991
6103330,Male,Россия,Москва,1993
6098773,Male,Украина,Донецк,1986
6098402,Male,Россия,Санкт-Петербург,Unfiled_bdate
6093768,Male,Россия,Новочеркасск,1989
6088234,Male,Россия,Саранск,Unfiled_bdate
6086227,Male,Россия,Тюмень,1985
6084787,Female,Россия,Москва,1987
6075095,Male,Россия,Калуга,1988
6064574,Male,Россия,Москва,1987
6049055,Male,Россия,Санкт-Петербург,1983
6046369,Male,Россия,Unfiled_city,Unfiled_bdate
6028852,Male,Украина,Харьков,1981
6008986,Male,Беларусь,Минск,1985
5984564,Male,Беларусь,Волковыск,1987
5979899,Male,Россия,Unfiled_city,Unfiled_bdate
5965571,Male,Россия,Пермь,Unfiled_bdate
5959773,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
5959490,Male,Россия,Unfiled_city,Unfiled_bdate
5958719,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
5957841,Male,Россия,Нальчик,Unfiled_bdate
5950727,Male,Россия,Электросталь,Unfiled_bdate
5943178,Male,Россия,Абакан,Unfiled_bdate
5942397,Male,Россия,Москва,1993
5942150,Male,Россия,Москва,Unfiled_bdate
5940634,Male,Россия,Санкт-Петербург,Unfiled_bdate
5938893,Male,Россия,Сочи,1990
5924568,Male,Россия,Unfiled_city,Unfiled_bdate
5916364,Male,Россия,Unfiled_city,Unfiled_bdate
5911678,Male,Россия,Владимир,1994
5910183,Male,Россия,Нижний Новгород,Unfiled_bdate
5908063,Male,Россия,Москва,1991
5907889,Male,Россия,Шадринск,Unfiled_bdate
5904062,Male,Россия,Unfiled_city,1992
5899296,Male,Россия,Unfiled_city,1990
5896975,Male,Россия,Москва,1989
5892623,Male,Россия,Санкт-Петербург,1984
5875603,Male,Россия,Москва,Unfiled_bdate
5870124,Male,Россия,Москва,1989
5863066,Male,Россия,Москва,1991
5859900,Male,Россия,Краснодар,1992
5856355,Male,Россия,Екатеринбург,Unfiled_bdate
5854342,Male,Россия,Москва,1990
5852531,Male,Россия,Ростов-на-Дону,1991
5844256,Male,Unfiled_country,Unfiled_city,1920
5832873,Male,Россия,Москва,Unfiled_bdate
5820550,Male,Беларусь,Гродно,Unfiled_bdate
5817637,Male,Россия,Евпатория,1989
5816084,Male,Россия,Малаховка,Unfiled_bdate
5815089,Male,Россия,Нижний Новгород,1988
5813202,Male,Россия,Химки,Unfiled_bdate
5803055,Male,Россия,Екатеринбург,Unfiled_bdate
5795073,Male,Россия,Москва,1992
5788899,Male,Россия,Симферополь,Unfiled_bdate
5788136,Male,Россия,Тюмень,1977
5787167,Male,Россия,Нижний Новгород,Unfiled_bdate
5778536,Male,Украина,Харьков,Unfiled_bdate
5776470,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
5773823,Male,Россия,Казань,Unfiled_bdate
5770077,Male,Россия,Москва,Unfiled_bdate
5766910,Male,Россия,Санкт-Петербург,Unfiled_bdate
5743153,Male,Россия,Тюмень,1991
5737356,Male,Россия,Москва,Unfiled_bdate
5732825,Male,Россия,Астрахань,1989
5728080,Male,Россия,Челябинск,Unfiled_bdate
5727938,Male,Россия,Санкт-Петербург,Unfiled_bdate
5690169,Male,Беларусь,Слоним,Unfiled_bdate
5671716,Male,Россия,Кемерово,1991
5671506,Male,Россия,Санкт-Петербург,Unfiled_bdate
5670197,Male,Россия,Москва,1993
5656784,Male,Россия,Москва,1987
5643896,Male,Россия,Вологда,Unfiled_bdate
5641048,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
5634237,Female,Россия,Москва,Unfiled_bdate
5631579,Male,Россия,Москва,1994
5629082,Male,Россия,Unfiled_city,Unfiled_bdate
5626142,Male,Россия,Калининград,1993
5623565,Male,Россия,Иркутск,1989
5609924,Male,Россия,Югорск,Unfiled_bdate
5602439,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
5597283,Female,Россия,Санкт-Петербург,1977
5596714,Male,Россия,Санкт-Петербург,Unfiled_bdate
5594736,Male,Россия,Москва,Unfiled_bdate
5591433,Male,Россия,Новосибирск,Unfiled_bdate
5591180,Male,Россия,Санкт-Петербург,Unfiled_bdate
5590239,Male,Россия,Unfiled_city,1990
5585600,Male,Россия,Архангельск,1986
5582577,Male,Россия,Екатеринбург,1989
5578734,Male,Россия,Ульяновск,Unfiled_bdate
5576461,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
5576372,Male,Россия,Москва,Unfiled_bdate
5575818,Male,Украина,Киев,Unfiled_bdate
5575771,Male,Россия,Unfiled_city,1985
5571219,Male,Россия,Пермь,1991
5570479,Male,Россия,Самара,Unfiled_bdate
5564724,Male,Россия,Окуловка,1985
5557794,Male,Россия,Новосибирск,1980
5545855,Male,Россия,Москва,1991
5541879,Male,Россия,Голицыно,1990
5536101,Male,Россия,Батайск,1990
5536090,Male,Беларусь,Минск,Unfiled_bdate
5535904,Male,Россия,Таганрог,Unfiled_bdate
5534976,Male,Россия,Unfiled_city,Unfiled_bdate
5533045,Male,Беларусь,Барановичи,1987
5531975,Male,Россия,Якутск,Unfiled_bdate
5527239,Male,Россия,Рязань,1989
5523998,Male,Россия,Москва,1991
5517553,Male,Россия,Пермь,1988
5514582,Male,Россия,Владивосток,1987
5512736,Male,Россия,Санкт-Петербург,1989
5505813,Male,Россия,Калуга,Unfiled_bdate
5489434,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
5477831,Male,Россия,Великий Новгород,1986
5476068,Male,Россия,Москва,Unfiled_bdate
5475154,Male,Россия,Омск,Unfiled_bdate
5473904,Male,Россия,Москва,Unfiled_bdate
5471488,Male,Россия,Москва,Unfiled_bdate
5466403,Male,Россия,Санкт-Петербург,Unfiled_bdate
5466122,Female,Россия,Москва,1989
5464824,Male,Россия,Сыктывкар,Unfiled_bdate
5463052,Male,Россия,Москва,Unfiled_bdate
5462166,Male,Россия,Москва,Unfiled_bdate
5458410,Male,Россия,Екатеринбург,1988
5446939,Male,Россия,Озерск,1986
5446674,Male,Россия,Москва,1994
5446085,Male,Россия,Владимир,Unfiled_bdate
5439164,Male,США,Springfield,2006
5436899,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
5430977,Male,Беларусь,Могилёв,Unfiled_bdate
5427171,Male,Россия,Можайск,Unfiled_bdate
5421714,Male,Беларусь,Минск,1990
5420089,Male,Россия,Москва,1992
5418674,Male,Россия,Москва,Unfiled_bdate
5416504,Male,Россия,Казань,Unfiled_bdate
5416155,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
5415663,Male,Россия,Челябинск,1983
5409039,Male,Россия,Новомосковск,1991
5406429,Male,Россия,Тюмень,Unfiled_bdate
5405412,Male,Россия,Нефтегорск,1991
5402612,Male,Россия,Таганрог,Unfiled_bdate
5396851,Male,Россия,Сургут,1986
5393923,Male,Украина,Южный,1991
5390704,Male,Россия,Лебедянь,1902
5387082,Male,Россия,Курган,1991
5386096,Male,Россия,Хотьково,1990
5385753,Male,Россия,Калининград,Unfiled_bdate
5382327,Male,Россия,Санкт-Петербург,1993
5380036,Male,Россия,Санкт-Петербург,Unfiled_bdate
5361722,Male,Россия,Казань,Unfiled_bdate
5359030,Male,Украина,Донецк,1988
5358905,Male,Россия,Москва,1987
5353023,Male,Россия,Москва,1993
5349170,Male,Россия,Орёл,Unfiled_bdate
5347511,Male,Австралия,Melbourne,Unfiled_bdate
5346970,Male,Россия,Новосибирск,1991
5341905,Male,Россия,Южно-Сахалинск,1993
5336217,Male,Ирландия,Dublin,1981
5333317,Male,Россия,Москва,Unfiled_bdate
5330359,Male,Россия,Екатеринбург,1988
5325434,Male,Россия,Южно-Сахалинск,1987
5325091,Male,Россия,Рязань,1987
5321033,Male,Россия,Зеленоград,1992
5320566,Male,Россия,Нижний Новгород,Unfiled_bdate
5317041,Male,Россия,Unfiled_city,Unfiled_bdate
5312048,Male,Россия,Unfiled_city,Unfiled_bdate
5309857,Male,Россия,Санкт-Петербург,Unfiled_bdate
5308827,Male,Россия,Москва,1990
5300937,Male,Россия,Хотьково,1989
5299006,Male,Россия,Москва,1988
5298798,Male,Россия,Unfiled_city,Unfiled_bdate
5297021,Male,Россия,Вологда,Unfiled_bdate
5294960,Male,Россия,Москва,1994
5291524,Male,Украина,Киев,1990
5291211,Male,Беларусь,Минск,Unfiled_bdate
5290834,Male,Украина,Одесса,1992
5273061,Male,Россия,Москва,1993
5271440,Male,Unfiled_country,Unfiled_city,1990
5256225,Male,Украина,Узин,1988
5243046,Female,Unfiled_country,Unfiled_city,Unfiled_bdate
5234759,Male,Россия,Санкт-Петербург,1988
5229385,Male,Россия,Королёв,1992
5226597,Male,Украина,Донецк,Unfiled_bdate
5220068,Male,Россия,Челябинск,Unfiled_bdate
5215226,Male,Unfiled_country,Unfiled_city,1990
5208793,Male,Россия,Unfiled_city,Unfiled_bdate
5205374,Male,Россия,Екатеринбург,Unfiled_bdate
5202426,Male,Россия,Архангельск,1983
5197260,Male,Россия,Озерск,1990
5195475,Male,Россия,Якутск,1982
5189950,Male,Украина,Одесса,Unfiled_bdate
5184999,Male,Россия,Великий Новгород,1984
5171833,Male,Россия,Москва,Unfiled_bdate
5169647,Male,Россия,Unfiled_city,Unfiled_bdate
5162364,Male,Россия,Сосновоборск,1991
5160731,Male,Unfiled_country,Unfiled_city,1983
5158240,Male,Россия,Москва,Unfiled_bdate
5153257,Male,Румыния,,Unfiled_bdate
5148569,Male,Россия,Unfiled_city,1984
5146335,Male,Россия,Самара,1987
5146199,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
5144180,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
5143292,Male,Россия,Калининград,Unfiled_bdate
5137656,Male,Россия,Калининград,Unfiled_bdate
5134057,Male,Россия,Москва,1988
5127178,Male,Россия,Москва,Unfiled_bdate
5124206,Male,Россия,Москва,Unfiled_bdate
5119056,Male,Беларусь,Минск,Unfiled_bdate
5094996,Male,Россия,Москва,1981
5093047,Female,Россия,Москва,Unfiled_bdate
5092713,Male,Россия,Пермь,Unfiled_bdate
5087777,Male,Россия,Салехард,1987
5081272,Male,Россия,Санкт-Петербург,1996
5079653,Male,Россия,Unfiled_city,Unfiled_bdate
5077141,Male,Россия,Москва,Unfiled_bdate
5073473,Male,Россия,Ижевск,1986
5071641,Male,Россия,Обнинск,1986
5067816,Male,Украина,Донецк,Unfiled_bdate
5066681,Male,Россия,Ухта,1989
5064429,Male,Россия,Протвино,1989
5062756,Male,Россия,Москва,1991
5041790,Male,Россия,Орехово-Зуево,1986
5036500,Female,Россия,Новосибирск,Unfiled_bdate
5034021,Male,Россия,Москва,1989
5031652,Male,Беларусь,Минск,Unfiled_bdate
5031341,Male,Россия,Москва,Unfiled_bdate
5031099,Male,Россия,Москва,1989
5027915,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
5015842,Male,Россия,Кириши,1986
5005544,Male,Россия,Москва,1992
5001918,Male,Россия,Ярославль,1985
4959924,Male,США,Chicago,Unfiled_bdate
4957073,Male,Россия,Москва,1991
4956153,Male,Россия,Люберцы,1990
4955669,Male,Россия,Вологда,Unfiled_bdate
4946666,Male,Россия,Нижний Новгород,1994
4944010,Male,Россия,Севастополь,1989
4923897,Male,Россия,Самара,1985
4917405,Male,Россия,Мытищи,1988
4914297,Male,Украина,Unfiled_city,Unfiled_bdate
4912891,Female,Украина,Одесса,1940
4907683,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
4905777,Male,Россия,Санкт-Петербург,Unfiled_bdate
4899699,Male,Россия,Санкт-Петербург,1994
4890729,Male,Россия,Нижний Новгород,1989
4884162,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
4881738,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
4881294,Male,Россия,Йошкар-Ола,Unfiled_bdate
4879097,Male,Беларусь,Могилёв,Unfiled_bdate
4878108,Male,Россия,Санкт-Петербург,Unfiled_bdate
4869891,Male,Россия,Севастополь,1990
4856119,Male,Россия,Unfiled_city,Unfiled_bdate
4852943,Male,Россия,Воронеж,1990
4852821,Male,Россия,Москва,1990
4844485,Male,Россия,Екатеринбург,1989
4838657,Male,Россия,Санкт-Петербург,Unfiled_bdate
4838385,Male,Россия,Екатеринбург,Unfiled_bdate
4827175,Male,Россия,Москва,1987
4824962,Male,Россия,Москва,Unfiled_bdate
4823130,Male,Россия,Нарьян-Мар,Unfiled_bdate
4805756,Male,Россия,Иркутск,Unfiled_bdate
4794171,Male,Россия,Луховицы,Unfiled_bdate
4791458,Male,Россия,Железногорск,Unfiled_bdate
4789665,Male,Россия,Москва,Unfiled_bdate
4784940,Male,Россия,Санкт-Петербург,Unfiled_bdate
4765781,Female,Россия,Санкт-Петербург,Unfiled_bdate
4763916,Male,Россия,Воронеж,1985
4761572,Male,Россия,Москва,1987
4756226,Male,Россия,Краснодар,Unfiled_bdate
4755829,Male,Россия,Санкт-Петербург,Unfiled_bdate
4752812,Male,Россия,Миасс,Unfiled_bdate
4752066,Male,Беларусь,Минск,1986
4750972,Male,Россия,Новокуйбышевск,1990
4750805,Male,Россия,Нижний Новгород,1988
4732011,Male,Россия,Ярославль,1989
4731420,Male,Россия,Пермь,1988
4728041,Male,Россия,Иркутск,Unfiled_bdate
4726275,Male,Россия,Сыктывкар,Unfiled_bdate
4723652,Male,Россия,Челябинск,1989
4723456,Male,Украина,Unfiled_city,Unfiled_bdate
4722305,Male,Россия,Москва,1990
4711663,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
4706896,Male,Россия,Санкт-Петербург,Unfiled_bdate
4697954,Male,Россия,Чебоксары,Unfiled_bdate
4697338,Male,Россия,Москва,1992
4693857,Male,Россия,Москва,Unfiled_bdate
4691875,Male,Россия,Краснодар,1985
4688262,Male,Сент-Винсент и Гренадины,Unfiled_city,Unfiled_bdate
4671356,Male,Россия,Уфа,Unfiled_bdate
4662066,Male,Беларусь,Минск,Unfiled_bdate
4659332,Female,Беларусь,Минск,1986
4658674,Male,Россия,Чебоксары,Unfiled_bdate
4654741,Male,Россия,Архангельск,Unfiled_bdate
4653433,Male,Россия,Пермь,Unfiled_bdate
4647663,Male,Россия,Санкт-Петербург,Unfiled_bdate
4635503,Male,Россия,Новосибирск,Unfiled_bdate
4635114,Male,Россия,Москва,Unfiled_bdate
4634846,Male,Россия,Москва,1994
4633879,Male,Россия,Челябинск,Unfiled_bdate
4630272,Male,Россия,Москва,1986
4625681,Male,Россия,Москва,Unfiled_bdate
4623124,Male,Россия,Новосибирск,Unfiled_bdate
4622458,Male,Россия,Москва,1989
4617482,Male,Россия,Барнаул,1987
4614062,Male,Россия,Чебоксары,1987
4611727,Male,Украина,Одесса,Unfiled_bdate
4611689,Male,Россия,Ханты-Мансийск,Unfiled_bdate
4611636,Male,Россия,Москва,1992
4608602,Male,Россия,Арзамас,1987
4585266,Male,Россия,Санкт-Петербург,1985
4567055,Male,Россия,Екатеринбург,1990
4566107,Male,Россия,Санкт-Петербург,Unfiled_bdate
4559509,Male,Россия,Москва,1982
4553615,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
4548813,Male,Россия,Челябинск,Unfiled_bdate
4547926,Male,Россия,Екатеринбург,1988
4547453,Male,Россия,Новосибирск,1989
4544631,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
4542893,Male,Россия,Владивосток,Unfiled_bdate
4535866,Male,Россия,Санкт-Петербург,1987
4525816,Male,Россия,Смоленск,Unfiled_bdate
4519605,Male,Unfiled_country,Unfiled_city,1995
4518903,Male,Украина,Севастополь,Unfiled_bdate
4517506,Male,Россия,Омск,1989
4512990,Male,Россия,Москва,Unfiled_bdate
4500968,Male,Россия,Белгород,1990
4499193,Male,Россия,Самара,Unfiled_bdate
4497359,Female,Россия,Сыктывкар,1986
4487606,Male,Россия,Великий Новгород,1992
4483630,Male,Россия,Новосибирск,Unfiled_bdate
4478341,Male,Россия,Москва,Unfiled_bdate
4477233,Male,Украина,Донецк,1989
4471661,Male,Россия,Новосибирск,1985
4467936,Male,Россия,Санкт-Петербург,1984
4463156,Male,Россия,Тула,1987
4458158,Male,Россия,Unfiled_city,Unfiled_bdate
4456599,Male,Россия,Тула,1990
4455530,Male,Россия,Москва,Unfiled_bdate
4437135,Male,Россия,Москва,Unfiled_bdate
4435645,Male,Россия,Омск,Unfiled_bdate
4432642,Male,Россия,Владивосток,Unfiled_bdate
4429900,Male,Россия,Санкт-Петербург,Unfiled_bdate
4425076,Male,Беларусь,Минск,Unfiled_bdate
4423674,Male,Украина,Киев,1985
4421695,Male,Россия,Санкт-Петербург,Unfiled_bdate
4420931,Male,Россия,Саратов,Unfiled_bdate
4413253,Male,Россия,Москва,Unfiled_bdate
4405654,Male,Россия,Сочи,1990
4397816,Male,Россия,Москва,1985
4397103,Male,Россия,Москва,Unfiled_bdate
4387429,Male,Россия,Ростов-на-Дону,Unfiled_bdate
4381662,Male,Россия,Воронеж,1987
4377104,Male,Россия,Екатеринбург,1980
4375324,Male,Россия,Unfiled_city,1989
4373251,Male,Россия,Санкт-Петербург,1994
4372386,Male,Россия,Салават,1986
4370129,Male,Россия,Москва,Unfiled_bdate
4368732,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
4367127,Male,Россия,Москва,Unfiled_bdate
4366286,Male,Россия,Новосибирск,Unfiled_bdate
4363011,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
4349860,Male,Россия,Unfiled_city,Unfiled_bdate
4340065,Male,Россия,Москва,Unfiled_bdate
4336627,Female,Германия,Böblingen,1989
4333980,Male,Россия,Красноярск,1988
4333968,Male,Россия,Санкт-Петербург,1991
4327490,Male,Россия,Брянск,Unfiled_bdate
4323416,Male,Россия,Сергиев Посад,Unfiled_bdate
4321189,Male,Россия,Пенза,1988
4315715,Male,Россия,Unfiled_city,Unfiled_bdate
4315472,Male,Россия,Камышлов,Unfiled_bdate
4306133,Male,Россия,Бежецк,Unfiled_bdate
4291602,Male,Россия,Петрозаводск,Unfiled_bdate
4284944,Male,Россия,Москва,Unfiled_bdate
4280299,Male,Россия,Москва,Unfiled_bdate
4279917,Male,Россия,Тверь,1987
4271811,Male,Россия,Москва,1984
4264895,Male,Беларусь,Минск,1987
4247279,Male,Израиль,Unfiled_city,Unfiled_bdate
4242381,Male,Россия,Мурманск,Unfiled_bdate
4239302,Male,Нидерланды,Amsterdam,Unfiled_bdate
4235699,Male,Россия,Хабаровск,1988
4231417,Male,Россия,Долгопрудный,1987
4224240,Male,Россия,Казань,1988
4222259,Male,Россия,Москва,1988
4214637,Male,Россия,Unfiled_city,Unfiled_bdate
4201885,Male,Россия,Южноуральск,Unfiled_bdate
4197574,Male,Россия,Санкт-Петербург,1994
4197046,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
4194748,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
4192011,Male,Россия,Москва,Unfiled_bdate
4190315,Male,Россия,Екатеринбург,Unfiled_bdate
4180091,Female,Беларусь,Гомель,1988
4176705,Male,Германия,Kiel,Unfiled_bdate
4165251,Male,Россия,Unfiled_city,Unfiled_bdate
4164264,Male,Россия,Екатеринбург,Unfiled_bdate
4163228,Male,Украина,Запорожье,1988
4160551,Male,Россия,Москва,Unfiled_bdate
4150274,Male,Россия,Казань,1987
4149780,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
4147731,Male,Россия,Калининград,1990
4141998,Male,Россия,Москва,Unfiled_bdate
4140965,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
4138288,Male,Россия,Санкт-Петербург,Unfiled_bdate
4133368,Male,Россия,Москва,1992
4119172,Female,Россия,Санкт-Петербург,Unfiled_bdate
4115139,Male,Россия,Санкт-Петербург,1993
4099003,Male,Беларусь,Минск,Unfiled_bdate
4097857,Male,Россия,Тюмень,1988
4092886,Male,Россия,Санкт-Петербург,Unfiled_bdate
4088254,Male,Россия,Никель,Unfiled_bdate
4086277,Male,Россия,Йошкар-Ола,1987
4084074,Male,Германия,Bonn,1986
4076465,Male,Россия,Москва,Unfiled_bdate
4072706,Male,Россия,Самара,1985
4072459,Male,Россия,Санкт-Петербург,Unfiled_bdate
4070024,Male,Россия,Unfiled_city,Unfiled_bdate
4069938,Male,Unfiled_country,Unfiled_city,1990
4062327,Male,Россия,Москва,Unfiled_bdate
4060418,Male,Россия,Москва,Unfiled_bdate
4053508,Male,Украина,Киев,Unfiled_bdate
4052551,Male,Россия,Санкт-Петербург,Unfiled_bdate
4050026,Female,Россия,Ростов-на-Дону,Unfiled_bdate
4048332,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
4044490,Male,Россия,Омск,1987
4041517,Male,Россия,Клин,1989
4025806,Male,Беларусь,Могилёв,Unfiled_bdate
4022867,Female,Россия,Москва,1988
4020089,Male,Россия,Москва,1989
4018216,Male,Россия,Санкт-Петербург,1987
4016082,Male,Россия,Ленск,1984
4015768,Male,Россия,Москва,1976
4013324,Male,Украина,Днепропетровск (Днепр),1986
3995689,Male,Беларусь,Минск,Unfiled_bdate
3985054,Male,Россия,Хабаровск,Unfiled_bdate
3979300,Male,Россия,Электросталь,1989
3974970,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
3970571,Male,Россия,Казань,1988
3969003,Male,Unfiled_country,Unfiled_city,1992
3965469,Male,Россия,Казань,Unfiled_bdate
3962660,Male,Беларусь,Минск,1988
3956569,Male,Россия,Новосибирск,Unfiled_bdate
3955545,Male,Россия,Москва,Unfiled_bdate
3953108,Male,Россия,Петрозаводск,1989
3952972,Male,Россия,Москва,1982
3950304,Male,Россия,Unfiled_city,1985
3947118,Male,Россия,Красноармейск,1989
3940603,Male,Россия,Курган,1983
3939668,Male,Россия,Саранск,1985
3929402,Male,Россия,Москва,Unfiled_bdate
3927566,Male,Россия,Краснодар,1987
3912943,Male,Казахстан,Алматы,1987
3910733,Male,Россия,Санкт-Петербург,1992
3903228,Male,Россия,Москва,Unfiled_bdate
3896928,Male,Россия,Unfiled_city,1988
3895260,Male,Россия,Ростов-на-Дону,1990
3882964,Male,Россия,Пермь,Unfiled_bdate
3880042,Male,Россия,Санкт-Петербург,1994
3873759,Male,Россия,Калининград,1990
3865162,Male,Россия,Нижний Новгород,1990
3864156,Male,Россия,Москва,1991
3864123,Male,Россия,Москва,1994
3857100,Male,Россия,Москва,Unfiled_bdate
3853939,Male,Россия,Москва,1993
3853763,Male,Россия,Москва,1993
3851734,Male,Россия,Тюмень,Unfiled_bdate
3845569,Male,Буркина-Фасо,Banfora,Unfiled_bdate
3838637,Male,Россия,Ачинск,1982
3825770,Male,Россия,Москва,1981
3795470,Male,Россия,Братск,1981
3794985,Male,Россия,Киров,1987
3788730,Male,Албания,Unfiled_city,Unfiled_bdate
3782206,Male,Россия,Москва,1984
3778478,Male,Россия,Нижний Новгород,1989
3775243,Male,Россия,Москва,1989
3769246,Male,Россия,Москва,Unfiled_bdate
3767586,Male,Россия,Санкт-Петербург,Unfiled_bdate
3764235,Male,Россия,Москва,Unfiled_bdate
3762790,Male,Unfiled_country,Unfiled_city,1988
3761662,Female,Россия,Unfiled_city,Unfiled_bdate
3758918,Male,Россия,Москва,1986
3753259,Male,Россия,Пермь,Unfiled_bdate
3752337,Female,Россия,Москва,Unfiled_bdate
3752233,Male,Австралия,Perth,1992
3744055,Male,Россия,Москва,Unfiled_bdate
3742465,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
3740147,Male,Россия,Екатеринбург,1984
3731213,Male,Россия,Челябинск,Unfiled_bdate
3726395,Male,Германия,Lörrach,1988
3725281,Male,Латвия,Rīga,1990
3720161,Male,Россия,Москва,Unfiled_bdate
3709484,Male,Украина,Одесса,1989
3654821,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
3653799,Male,Россия,Москва,Unfiled_bdate
3645904,Male,Unfiled_country,Unfiled_city,Unfiled_bdate
3636930,Male,Россия,Новосибирск,Unfiled_bdate
3627511,Male,Россия,Москва,1997
3623775,Male,Россия,Екатеринбург,1980
3620979,Male,Россия,Unfiled_city,1988
3616934,Male,Россия,Москва,Unfiled_bdate
3614806,Male,Россия,Североморск,1987
3613734,Male,Россия,Нижний Новгород,Unfiled_bdate
3609999,Female,Эстония,Tallinn (Таллин),1993
3607600,Male,Россия,Москва,1988
3590859,Male,Россия,Краснодар,1986
3589052,Male,Россия,Unfiled_city,Unfiled_bdate
3581264,Male,Россия,Москва,1982
3574611,Male,Россия,Москва,1989
3574288,Male,Беларусь,Минск,1987
3572330,Male,Россия,Ульяновск,Unfiled_bdate
3568246,Male,Россия,Санкт-Петербург,Unfiled_bdate
3558422,Male,Россия,Unfiled_city,Unfiled_bdate
3546993,Male,Россия,Архангельск,Unfiled_bdate
3546632,Male,Украина,Днепропетровск (Днепр),1990
3542494,Male,Казахстан,Нур-Султан / Астана,Unfiled_bdate
3541064,Male,Россия,Нижний Новгород,1982
3537739,Female,Россия,Москва,Unfiled_bdate
3522717,Male,Россия,Москва,Unfiled_bdate
3509246,Male,Unfiled_country,Unfiled_city,1995
3505857,Female,Украина,Киев,Unfiled_bdate
3502154,Male,Россия,Архангельск,Unfiled_bdate
3490636,Male,Россия,Чебоксары,1988
3490430,Male,Россия,Санкт-Петербург,Unfiled_bdate
