id,sex,country,city,bdate,years,range_years
277814175,Male,Россия,Москва,1996,25,23-27
277405318,Male,Россия,Unfiled_city,1997,24,23-27
276990061,Male,Россия,Санкт-Петербург,1999,22,18-22
276749325,Female,Россия,Киров,2000,21,18-22
276625945,Male,Россия,Новосибирск,1988,33,Старше 27
276393007,Female,Россия,Москва,1995,26,23-27
275576953,Male,Россия,Самара,1996,25,23-27
275513062,Male,Россия,Калининград,1996,25,23-27
275402461,Male,Россия,Москва,1998,23,23-27
274959185,Male,Россия,Кунгур,1998,23,23-27
274809877,Female,Россия,Железногорск,1995,26,23-27
274245624,Male,Россия,Санкт-Петербург,1998,23,23-27
273529817,Male,Россия,Мурыгино,1997,24,23-27
273224961,Male,Россия,Казань,2000,21,18-22
272874228,Male,Россия,Unfiled_city,1988,33,Старше 27
272504823,Male,Россия,Нижний Новгород,1998,23,23-27
272476872,Male,Россия,Курск,1998,23,23-27
272114649,Male,Россия,Москва,1998,23,23-27
272113904,Male,Россия,Калининград,1998,23,23-27
272088422,Female,Россия,Киров,2000,21,18-22
271994070,Male,Россия,Москва,2003,18,18-22
271579113,Male,Россия,Тольятти,2003,18,18-22
271456980,Male,Россия,Unfiled_city,1988,33,Старше 27
271041356,Male,Россия,Москва,2007,14,Младше 18
269797279,Male,Россия,Сургут,1995,26,23-27
269220266,Male,Россия,Химки,1997,24,23-27
268836407,Male,Россия,Санкт-Петербург,1999,22,18-22
268819096,Male,Россия,Вологда,2002,19,18-22
268476290,Male,Россия,Москва,1991,30,Старше 27
268168185,Male,Россия,Unfiled_city,1996,25,23-27
267736332,Male,Россия,Чебоксары,1999,22,18-22
267643696,Male,Россия,Владивосток,2002,19,18-22
267617012,Male,Россия,Unfiled_city,1997,24,23-27
267506525,Male,Россия,Астрахань,2000,21,18-22
267477125,Male,Россия,Череповец,1998,23,23-27
267140113,Male,Россия,Омутнинск,2006,15,Младше 18
266394338,Male,Россия,Москва,1991,30,Старше 27
265966990,Female,Россия,Unfiled_city,1988,33,Старше 27
265937292,Male,Россия,Владивосток,1998,23,23-27
265659577,Male,Россия,Москва,1992,29,Старше 27
265641017,Male,Россия,Барнаул,2000,21,18-22
265269744,Male,Россия,Чита,1997,24,23-27
265150338,Male,Россия,Новотроицк,2002,19,18-22
264681740,Male,Россия,Unfiled_city,1997,24,23-27
264407882,Male,Россия,Жуковский,1993,28,Старше 27
264349956,Male,Россия,Unfiled_city,1996,25,23-27
263877561,Female,Россия,Unfiled_city,1998,23,23-27
263547667,Male,Россия,Unfiled_city,2000,21,18-22
263307734,Male,Россия,Unfiled_city,1995,26,23-27
262829551,Male,Россия,Unfiled_city,1990,31,Старше 27
262800776,Male,Россия,Москва,1999,22,18-22
261960413,Male,Россия,Пермь,1987,34,Старше 27
261956481,Male,Россия,Мухоршибирь,2001,20,18-22
261944043,Male,Россия,Санкт-Петербург,1999,22,18-22
261748245,Male,Россия,Unfiled_city,1993,28,Старше 27
261720754,Male,Россия,Воронеж,1999,22,18-22
261657265,Male,Россия,Ковров,2002,19,18-22
261452768,Male,Россия,Рязань,1998,23,23-27
260838605,Male,Россия,Unfiled_city,1996,25,23-27
260461875,Male,Россия,Unfiled_city,2001,20,18-22
259070608,Female,Россия,Санкт-Петербург,1999,22,18-22
259002474,Male,Россия,Санкт-Петербург,1996,25,23-27
258698086,Female,Россия,Пересвет,2004,17,Младше 18
258125392,Male,Россия,Unfiled_city,1999,22,18-22
257370076,Male,Россия,Ефремов,1991,30,Старше 27
257128603,Male,Россия,Барнаул,1999,22,18-22
256807462,Male,Россия,Нижний Новгород,1994,27,23-27
256609344,Male,Россия,Санкт-Петербург,1998,23,23-27
256070859,Male,Россия,Тверь,1997,24,23-27
255635800,Male,Россия,Белореченск,1993,28,Старше 27
255561296,Male,Россия,Уфа,1999,22,18-22
255497790,Male,Россия,Волгоград,1995,26,23-27
254956885,Male,Россия,Шуя,2003,18,18-22
254567944,Male,Россия,Екатеринбург,2002,19,18-22
254458317,Male,Россия,Москва,2002,19,18-22
253718249,Male,Россия,Нефтеюганск,1997,24,23-27
252619049,Male,Россия,Воронеж,1996,25,23-27
252505416,Male,Россия,Москва,1999,22,18-22
252499462,Male,Россия,Хабаровск,1999,22,18-22
252448435,Male,Россия,Unfiled_city,1998,23,23-27
252413290,Female,Россия,Нижний Новгород,1997,24,23-27
252359641,Male,Россия,Владивосток,1985,36,Старше 27
252245266,Female,Россия,Красноярск,2003,18,18-22
251964248,Male,Россия,Unfiled_city,1998,23,23-27
251458346,Male,Россия,Москва,2001,20,18-22
251018148,Male,Россия,Москва,1997,24,23-27
250976099,Male,Россия,Unfiled_city,2000,21,18-22
250668348,Male,Россия,Кунгур,1979,42,Старше 27
250603191,Male,Россия,Барнаул,1996,25,23-27
250173660,Male,Россия,Санкт-Петербург,2000,21,18-22
250088682,Male,Россия,Казань,2002,19,18-22
249803009,Male,Россия,Unfiled_city,2000,21,18-22
249185542,Male,Россия,Москва,1999,22,18-22
248756757,Male,Россия,Бийск,2002,19,18-22
248585136,Male,Россия,Санкт-Петербург,1995,26,23-27
248005685,Male,Россия,Хабаровск,2001,20,18-22
247578627,Female,Россия,Джанкой,1991,30,Старше 27
247286320,Male,Россия,Unfiled_city,2001,20,18-22
247187283,Male,Россия,Москва,1999,22,18-22
246749417,Male,Россия,Unfiled_city,1999,22,18-22
246682573,Male,Россия,Тутаев,1995,26,23-27
246600096,Male,Россия,Unfiled_city,2001,20,18-22
246394438,Male,Россия,Рязань,2000,21,18-22
245947012,Male,Россия,Стерлитамак,2002,19,18-22
245745439,Male,Россия,Зеленодольск,1998,23,23-27
245556148,Male,Россия,Unfiled_city,2006,15,Младше 18
245369634,Male,Россия,Екатеринбург,1993,28,Старше 27
245274810,Male,Россия,Казань,1997,24,23-27
244138129,Male,Россия,Москва,1994,27,23-27
243736705,Male,Россия,Unfiled_city,1988,33,Старше 27
242815246,Female,Россия,Красногорск,1994,27,23-27
242805183,Male,Россия,Москва,1993,28,Старше 27
242244281,Male,Россия,Ростов-на-Дону,1999,22,18-22
242057967,Female,Россия,Москва,1999,22,18-22
241785020,Male,Россия,Москва,1997,24,23-27
241312614,Male,Россия,Барнаул,1995,26,23-27
241277530,Male,Россия,Крымск,2002,19,18-22
240913927,Male,Россия,Санкт-Петербург,1998,23,23-27
240875032,Female,Россия,Москва,1999,22,18-22
240386977,Male,Россия,Unfiled_city,2000,21,18-22
240284048,Female,Россия,Unfiled_city,1990,31,Старше 27
239945899,Male,Россия,Самара,2003,18,18-22
239182451,Male,Россия,Москва,1998,23,23-27
239116589,Male,Россия,Хабаровск,1990,31,Старше 27
238763579,Male,Россия,Санкт-Петербург,1997,24,23-27
238360316,Male,Россия,Нижний Новгород,2000,21,18-22
238133610,Male,Россия,Москва,1997,24,23-27
238041714,Male,Россия,Москва,1992,29,Старше 27
237847593,Male,Россия,Ижевск,1999,22,18-22
237647053,Male,Россия,Unfiled_city,1996,25,23-27
237305424,Male,Россия,Москва,2006,15,Младше 18
237114340,Female,Россия,Москва,1995,26,23-27
237088987,Female,Россия,Москва,1999,22,18-22
236987683,Male,Россия,Москва,1997,24,23-27
236858083,Male,Россия,Краснодар,2001,20,18-22
236674546,Male,Россия,Курск,2001,20,18-22
236654521,Male,Россия,Санкт-Петербург,1999,22,18-22
236551721,Male,Россия,Казань,2001,20,18-22
236392384,Male,Россия,Бердск,1999,22,18-22
236176994,Male,Россия,Москва,1999,22,18-22
235915437,Male,Россия,Энгельс,1999,22,18-22
235851370,Male,Россия,Москва,1996,25,23-27
235795766,Male,Россия,Unfiled_city,2000,21,18-22
235724405,Male,Россия,Санкт-Петербург,1998,23,23-27
235719447,Male,Россия,Белгород,2002,19,18-22
235670589,Male,Россия,Нижний Новгород,1997,24,23-27
235568253,Male,Россия,Москва,1997,24,23-27
235359698,Female,Россия,Дзержинск,2000,21,18-22
235155741,Male,Россия,Unfiled_city,1998,23,23-27
234956346,Male,Россия,Рязань,1992,29,Старше 27
233444422,Male,Россия,Москва,2000,21,18-22
233435320,Male,Россия,Тула,1997,24,23-27
233414107,Male,Россия,Пермь,1997,24,23-27
232917054,Male,Россия,Москва,2001,20,18-22
232713519,Male,Россия,Москва,1998,23,23-27
232209982,Male,Россия,Нижний Новгород,2001,20,18-22
232142437,Male,Россия,Улан-Удэ,2000,21,18-22
232065986,Male,Россия,Санкт-Петербург,1998,23,23-27
231891739,Female,Россия,Санкт-Петербург,1997,24,23-27
231805443,Female,Россия,Казань,2000,21,18-22
231435409,Male,Россия,Псков,1997,24,23-27
231222239,Male,Россия,Unfiled_city,2000,21,18-22
231056898,Male,Россия,Unfiled_city,2002,19,18-22
230830379,Male,Россия,Назарово,2002,19,18-22
230768676,Female,Россия,Кострома,2004,17,Младше 18
230360859,Male,Россия,Мурманск,1992,29,Старше 27
229958451,Male,Россия,Калининград,1995,26,23-27
229603564,Male,Россия,Сургут,1999,22,18-22
229579571,Male,Россия,Ухта,1996,25,23-27
229533146,Male,Россия,Сочи,2005,16,Младше 18
229141210,Male,Россия,Москва,1996,25,23-27
228646359,Male,Россия,Москва,1998,23,23-27
228499671,Female,Россия,Воронеж,2000,21,18-22
228381767,Male,Россия,Unfiled_city,2000,21,18-22
228288750,Male,Россия,Unfiled_city,2000,21,18-22
228226617,Female,Россия,Москва,1991,30,Старше 27
228056058,Male,Россия,Москва,2003,18,18-22
227295207,Male,Россия,Евпатория,1993,28,Старше 27
227140163,Male,Россия,Unfiled_city,2001,20,18-22
226637922,Male,Россия,Нижний Новгород,1980,41,Старше 27
226612139,Male,Россия,Нижний Новгород,1998,23,23-27
226603340,Male,Россия,Омск,1993,28,Старше 27
226551456,Male,Россия,Брянск,1994,27,23-27
226265519,Male,Россия,Петрозаводск,1998,23,23-27
226105499,Male,Россия,Unfiled_city,1992,29,Старше 27
225831827,Male,Россия,Москва,1984,37,Старше 27
225387121,Male,Россия,Москва,1994,27,23-27
225271772,Male,Россия,Красноярск,2004,17,Младше 18
225266385,Male,Россия,Москва,2002,19,18-22
224969436,Male,Россия,Unfiled_city,1996,25,23-27
224931422,Female,Россия,Москва,1999,22,18-22
224657825,Male,Россия,Новосибирск,2003,18,18-22
224637247,Male,Россия,Белгород,2004,17,Младше 18
224594950,Male,Россия,Москва,2000,21,18-22
224561428,Male,Россия,Unfiled_city,1997,24,23-27
224523436,Male,Россия,Москва,1992,29,Старше 27
224318729,Male,Россия,Ростов-на-Дону,1995,26,23-27
224136796,Male,Россия,Красногорск,2000,21,18-22
223795203,Male,Россия,Волгоград,1995,26,23-27
223593757,Male,Россия,Unfiled_city,2004,17,Младше 18
223199817,Female,Россия,Москва,1998,23,23-27
223167863,Female,Россия,Unfiled_city,2000,21,18-22
223066911,Male,Россия,Зарайск,1996,25,23-27
